,size,total_sqft,bath,balcony,price,site_location
8247,3,1320,2,2,5900000,Uruli Devachi
8248,3,1450,3,2,6800000,Vadgaon Budruk
8249,3,1270,2,3,5079000,Wadgaon Sheri
8250,3,1847,3,2,12300000,Viman Nagar
8251,1,1020,2,1,4987000,Vishrant Wadi
8253,4,2380,4,3,24200000,Wakadewadi
8255,2,1160,2,2,4400000,Warje
8256,4,2805,4,3,15400000,Yerawada
8257,3,1360,3,0,4760000,Alandi Road
8258,2,1089,2,1,4900000,Ambegaon Budruk
8259,2,1115,2,2,6000000,Anandnagar
8260,2,1215,2,1,4500000,Aundh
8261,2,1194,2,1,5100000,Aundh Road
8262,3,1536,3,1,10400000,Balaji Nagar
8263,2,1255,2,2,5550000,Baner
8264,3,1571,3,2,8300000,Baner road
8265,2,900,1,0,7000000,Bhandarkar Road
8266,2,1517,2,2,12500000,Bhavani Peth
8267,1,664,1,1,3540000,Bibvewadi
8268,2,1230,2,1,5800000,Bopodi
8269,2,1340,2,2,7200000,Budhwar Peth
8270,2,1175,2,1,2938000,Bund Garden
8271,4,3569,4,1,60000000,Camp
8272,2,1240,2,2,4310000,Chandan Nagar
8274,3,1470,2,1,4410000,Deccan Gymkhana
8276,3,1680,3,2,11700000,Dhankawadi
8277,2,1000,2,2,3500000,Dhayari Phata
8278,2,1071,2,1,5100000,Dhole Patil
8280,4,3435,2,1,34100000,Fatima Nagar
8281,3,3144,3,1,45500000,Fergusson College
8282,2,1190,2,1,6000000,Ganesh Peth
8283,3,1550,2,3,8000000,Ganeshkhind
8284,2,1283,2,2,6322000,Ghorpade Peth
8285,2,1325,2,2,7300000,Ghorpadi
8286,2,1105,2,1,3536000,Gokhale Nagar
8287,3,1600,3,2,7450000,Gultekdi
8288,4,400,2,2,3500000,Guruwar peth
8290,2,1100,2,1,4455000,Hadapsar Industrial
8291,3,2099,3,3,14700000,Hingne Khurd
8292,3,1365,2,1,7200000,Jangali Maharaj
8293,2,1485,3,3,13200000,Kalyani Nagar
8294,2,1250,2,1,5500000,Karve Nagar
8296,2,1170,2,1,4679000,Kasba Peth
8297,2,1328,2,3,9106000,Katraj
8298,2,1232,2,1,8700000,Khadaki
8299,2,1180,2,2,8850000,Khadki
8300,3,1350,3,2,6600000,Kharadi
8302,4,2400,4,1,14500000,Kondhwa Budruk
8303,2,1020,2,2,3200000,Kondhwa Khurd
8304,3,1410,2,3,4934000,Koregaon Park
8305,3,2159,3,2,12000000,Kothrud
8307,3,1200,2,0,6600000,Laxmi Road
8308,2,1255,2,1,5750000,Lulla Nagar
8309,2,1074,2,1,4279000,Mahatma Gandhi
8310,3,1200,3,2,7200000,Mangalwar peth
8311,3,1170,2,2,3540999,Manik Bagh
8312,1,596,1,0,3131500,Market yard
8314,5,900,6,1,9500000,Mukund Nagar
8315,6,1850,3,0,17500000,Mundhawa
8316,1,510,1,0,3400000,Nagar Road
8317,3,1601,3,2,9500000,Nana Peth
8318,2,952,2,1,4200000,Narayan Peth
8319,2,1166,2,3,6500000,Narayangaon
8320,3,2700,2,1,26000000,Navi Peth
8321,4,1900,3,1,9700000,Padmavati
8322,3,1350,2,0,17500000,Parvati Darshan
8323,3,1520,2,2,9600000,Pashan
8324,4,2100,6,3,10000000,Paud Road
8325,2,1175,2,2,5000000,Pirangut
8326,2,1432,2,2,6800000,Prabhat Road
8327,2,1005,2,1,3977000,Pune Railway
8328,2,1309,2,1,8000000,Rasta Peth
8329,3,2251,4,2,37000000,Raviwar Peth
8330,2,1050,2,1,7700000,Sadashiv Peth
8331,3,1100,3,2,5300000,Sahakar Nagar
8332,3,2400,3,3,31000000,Salunke Vihar
8333,3,1565,2,2,5634000,Sasson Road
8334,2,940,2,1,5600000,Satara Road
8335,2,1015,2,1,4010000,Senapati Bapat
8336,3,2400,2,0,36000000,Shaniwar Peth
8337,3,1652,3,3,11000000,Shivaji Nagar
8338,2,1100,2,2,5200000,Shukrawar Peth
8339,4,2340,4,1,14500000,Sinhagad Road
8340,2,1084,2,1,17900000,Somwar Peth
8341,2,1200,1,1,8100000,Swargate
8342,3,1400,3,3,6900000,Tilak Road
8343,4,2400,5,0,32000000,Uruli Devachi
8344,2,1020,2,1,2743000,Vadgaon Budruk
8345,2,1267,2,1,9033000,Wadgaon Sheri
8346,4,2439,4,3,18500000,Viman Nagar
8348,3,1100,2,2,7500000,Wagholi
8349,3,1320,2,1,3811999,Wakadewadi
8350,2,1000,2,1,2970000,Wanowrie
8351,4,5000,5,2,55000000,Warje
8352,6,2500,6,3,5800000,Yerawada
8353,2,2480,2,1,16000000,Alandi Road
8354,2,1086,2,2,4450000,Ambegaon Budruk
8355,1,416,1,1,1800000,Anandnagar
8356,2,1066,2,1,5223000,Aundh
8357,3,1730,3,1,9300000,Aundh Road
8358,2,1205,2,1,6386000,Balaji Nagar
8359,4,2500,5,2,17500000,Baner
8360,2,960,2,1,5500000,Baner road
8361,3,1510,3,2,8305000,Bhandarkar Road
8362,4,1600,4,2,9000000,Bhavani Peth
8363,3,2300,3,2,14200000,Bibvewadi
8364,2,1000,2,1,6300000,Bopodi
8365,2,1160,2,1,4639000,Budhwar Peth
8366,3,1553,2,2,5823000,Bund Garden
8368,2,1134,2,2,4500000,Chandan Nagar
8369,4,600,4,2,8000000,Dapodi
8370,5,2400,3,3,8000000,Deccan Gymkhana
8371,4,2400,4,1,14300000,Dehu Road
8372,2,1350,2,2,6500000,Dhankawadi
8373,2,1032,2,1,4200000,Dhayari Phata
8374,3,1998,3,2,11700000,Dhole Patil
8375,2,1225,2,2,4800000,Erandwane
8376,2,1262,2,2,6700000,Fatima Nagar
8377,3,1842,3,2,11500000,Fergusson College
8379,2,1070,2,2,3860000,Ganeshkhind
8380,2,950,2,1,3300000,Ghorpade Peth
8381,2,1012,2,1,5358000,Ghorpadi
8382,2,1000,2,0,7000000,Gokhale Nagar
8383,2,1394,2,2,5600000,Gultekdi
8384,3,1450,2,1,8500000,Guruwar peth
8385,1,527,1,0,3500000,Hadapsar
8386,3,1693,3,2,12500000,Hadapsar Industrial
8387,4,3122,6,2,23500000,Hingne Khurd
8388,2,1000,2,1,4600000,Jangali Maharaj
8389,2,952,2,2,4900000,Kalyani Nagar
8391,1,1200,1,1,1400000,Karve Road
8392,3,1410,2,2,6400000,Kasba Peth
8393,2,1400,2,2,10800000,Katraj
8395,3,1826,3,2,12500000,Khadki
8396,3,1689,3,2,10300000,Kharadi
8397,3,1075,2,1,3100000,Kondhwa
8399,2,960,2,1,4800000,Kondhwa Khurd
8400,2,808,2,1,4000000,Koregaon Park
8401,2,907,2,2,3850000,Kothrud
8402,2,1300,2,2,5500000,Law College
8403,3,1804,3,2,15000000,Laxmi Road
8404,3,1350,3,2,8100000,Lulla Nagar
8405,3,1836,3,2,12500000,Mahatma Gandhi
8406,2,826,2,2,3600000,Mangalwar peth
8407,2,1200,2,3,6800000,Manik Bagh
8408,4,3000,3,3,30000000,Market yard
8409,4,2400,4,2,40500000,Model colony
8411,4,1200,4,3,14000000,Mundhawa
8412,2,965,2,2,5600000,Nagar Road
8413,4,2000,4,2,9500000,Nana Peth
8414,3,1395,2,2,7000000,Narayan Peth
8415,3,1660,3,2,11600000,Narayangaon
8416,2,935,2,2,3500000,Navi Peth
8417,2,1180,2,1,3900000,Padmavati
8418,2,1090,2,1,3148000,Parvati Darshan
8419,2,1204,2,1,8200000,Pashan
8420,3,2072,4,2,15300000,Paud Road
8421,2,1056,2,1,6500000,Pirangut
8422,2,985,2,2,6200000,Prabhat Road
8423,3,1315,2,2,4900000,Pune Railway
8424,2,734,2,1,2200000,Rasta Peth
8425,4,2900,4,2,20000000,Raviwar Peth
8426,3,2317,4,3,14000000,Sadashiv Peth
8427,1,600,1,0,4500000,Sahakar Nagar
8428,4,2200,3,0,11500000,Salunke Vihar
8429,2,656,2,1,2500000,Sasson Road
8430,1,400,1,1,1150000,Satara Road
8431,1,666,1,1,3679999,Senapati Bapat
8432,4,3293,5,2,42500000,Shaniwar Peth
8433,2,1174,2,1,4700000,Shivaji Nagar
8434,2,1153,2,2,5670000,Shukrawar Peth
8435,4,1000,4,1,9000000,Sinhagad Road
8436,5,2400,5,2,8500000,Somwar Peth
8437,2,957,2,1,4700000,Swargate
8438,2,910,2,2,16000000,Tilak Road
8439,2,1060,2,1,5000000,Uruli Devachi
8440,2,1000,2,1,5000000,Vadgaon Budruk
8441,3,1843,3,2,8800000,Wadgaon Sheri
8442,3,1150,2,2,4025000,Viman Nagar
8443,3,1230,2,2,3137000,Vishrant Wadi
8444,4,3197,5,2,33500000,Wagholi
8445,3,1703,3,2,13000000,Wakadewadi
8446,2,1125,2,1,4150000,Wanowrie
8447,3,1516,3,3,6500000,Warje
8448,2,1130,2,2,5600000,Yerawada
8449,4,3596,5,1,27900000,Alandi Road
8450,3,1512,3,2,10300000,Ambegaon Budruk
8451,3,1491,3,1,8800000,Anandnagar
8452,2,1250,2,2,9500000,Aundh
8453,3,1650,3,2,9075000,Aundh Road
8454,2,1140,2,1,4870000,Balaji Nagar
8455,4,1200,4,1,11000000,Baner
8457,3,1100,3,2,5657000,Bhandarkar Road
8458,3,2666,4,1,20000000,Bhavani Peth
8459,2,1500,2,1,5000000,Bibvewadi
8460,2,1217,2,1,16400000,Bopodi
8461,2,1197,2,1,5000000,Budhwar Peth
8462,6,2400,4,1,17000000,Bund Garden
8463,3,1345,3,2,6000000,Camp
8464,4,1200,4,2,10000000,Chandan Nagar
8465,4,3230,5,0,16500000,Dapodi
8466,3,1260,2,1,9500000,Deccan Gymkhana
8467,4,2750,5,1,24000000,Dehu Road
8468,2,1200,2,0,8000000,Dhankawadi
8469,3,1650,3,0,5200000,Dhayari Phata
8470,1,600,1,0,4500000,Dhole Patil
8471,2,1025,2,1,3588000,Erandwane
8473,2,973,2,1,5600000,Fergusson College
8474,4,4110,4,2,59000000,Ganesh Peth
8475,3,2533,3,3,42500000,Ganeshkhind
8476,2,1007,2,1,7500000,Ghorpade Peth
8477,1,615,1,0,3999000,Ghorpadi
8478,3,1830,3,1,11900000,Gokhale Nagar
8479,2,1077,2,1,5000000,Gultekdi
8480,1,672,1,1,2700000,Guruwar peth
8481,3,1280,3,0,8700000,Hadapsar
8482,2,865,2,0,4000000,Hadapsar Industrial
8483,2,1000,2,2,3300000,Hingne Khurd
8484,2,1285,2,2,6500000,Jangali Maharaj
8485,1,662,1,1,2900000,Kalyani Nagar
8486,5,2297,5,2,26900000,Karve Nagar
8487,5,3750,6,3,29500000,Karve Road
8488,3,1850,3,3,9500000,Kasba Peth
8489,3,1754,3,2,13200000,Katraj
8490,5,1200,4,2,15000000,Khadaki
8491,5,2200,7,2,35000000,Khadki
8492,3,1567,3,1,10000000,Kharadi
8493,3,1695,3,3,5000000,Kondhwa
8494,2,360,2,1,4000000,Kondhwa Budruk
8495,2,1150,2,1,6944000,Kondhwa Khurd
8496,3,1690,3,2,8500000,Koregaon Park
8497,3,2350,3,2,21000000,Kothrud
8498,2,1057,2,1,6500000,Law College
8499,2,1320,2,1,9100000,Laxmi Road
8500,4,2119,4,3,11100000,Lulla Nagar
8501,2,1125,2,1,4800000,Mahatma Gandhi
8502,3,2254,3,2,17000000,Mangalwar peth
8503,1,645,1,1,3418000,Manik Bagh
8504,2,1050,2,2,5208000,Market yard
8505,2,1040,2,1,4160000,Model colony
8506,3,1700,3,1,19400000,Mukund Nagar
8508,3,1138,3,2,12800000,Nagar Road
8509,2,984,2,1,4591000,Nana Peth
8510,2,1140,2,2,3865000,Narayan Peth
8511,3,3596,3,1,20000000,Narayangaon
8512,3,1365,3,2,5400000,Navi Peth
8513,1,560,1,0,1900000,Padmavati
8514,2,1404,2,1,7500000,Parvati Darshan
8515,4,1540,4,3,4500000,Pashan
8516,3,1050,2,1,3900000,Paud Road
8517,4,360,4,3,3700000,Pirangut
8518,3,1550,3,3,7250000,Prabhat Road
8519,3,1653,3,3,9300000,Pune Railway
8520,2,1194,2,2,4700000,Rasta Peth
8521,3,1471,2,3,7500000,Raviwar Peth
8522,2,700,2,1,3500000,Sadashiv Peth
8523,2,812,2,1,3825000,Sahakar Nagar
8524,3,1504,2,2,8300000,Salunke Vihar
8525,3,1450,3,2,7500000,Sasson Road
8526,2,957,2,2,5450000,Satara Road
8527,1,460,1,1,1300000,Senapati Bapat
8528,2,900,2,0,12800000,Shaniwar Peth
8529,2,1050,2,1,7500000,Shivaji Nagar
8530,3,1820,3,2,8500000,Shukrawar Peth
8531,2,1033,2,2,3200000,Sinhagad Road
8532,2,800,1,1,9000000,Somwar Peth
8533,1,520,2,0,2900000,Swargate
8534,2,1165,2,2,8850000,Tilak Road
8535,2,1280,2,1,6100000,Uruli Devachi
8536,3,1950,3,3,23000000,Vadgaon Budruk
8537,1,600,1,0,5800000,Wadgaon Sheri
8538,3,1550,3,3,6509999,Viman Nagar
8539,2,1392,2,1,13000000,Vishrant Wadi
8540,3,1221,3,3,7500000,Wagholi
8541,1,1000,1,1,1900000,Wakadewadi
8542,2,1300,2,2,6000000,Wanowrie
8543,2,1065,2,3,3150000,Warje
8544,3,1209,2,3,6500000,Yerawada
8545,1,375,1,0,4000000,Alandi Road
8546,3,7800,3,2,200000000,Ambegaon Budruk
8547,3,1929,4,1,10100000,Anandnagar
8548,2,1255,2,1,8400000,Aundh
8549,2,1035,2,1,3105000,Aundh Road
8550,4,1200,5,2,27000000,Balaji Nagar
8551,3,1650,3,2,10100000,Baner
8552,3,1275,2,3,6500000,Baner road
8553,2,1128,2,1,6558000,Bhandarkar Road
8554,2,1140,2,2,3854999,Bhavani Peth
8555,4,1200,4,2,20000000,Bibvewadi
8556,2,1183,2,2,5856000,Bopodi
8557,2,1155,2,1,3900000,Budhwar Peth
8558,3,1245,2,2,4357000,Bund Garden
8559,2,1000,2,1,3800000,Camp
8560,2,1040,2,1,7500000,Chandan Nagar
8562,3,1477,2,2,7500000,Deccan Gymkhana
8563,4,1050,3,3,8500000,Dehu Road
8564,3,1525,2,2,6500000,Dhankawadi
8566,2,1220,2,1,6500000,Dhole Patil
8567,3,2388,3,1,19500000,Erandwane
8568,2,1355,2,1,9760000,Fatima Nagar
8569,2,1141,2,1,6200000,Fergusson College
8570,2,1046,2,0,4906000,Ganesh Peth
8571,1,630,1,2,3500000,Ganeshkhind
8572,2,1247,2,2,6235000,Ghorpade Peth
8573,4,3855,4,3,22000000,Ghorpadi
8574,2,850,2,1,3250000,Gokhale Nagar
8575,2,1120,2,2,3600000,Gultekdi
8577,3,1798,3,1,11000000,Hadapsar
8578,3,1180,2,1,4500000,Hadapsar Industrial
8579,2,1000,2,1,3400000,Hingne Khurd
8580,2,1216,2,1,8200000,Jangali Maharaj
8581,2,900,2,0,6500000,Kalyani Nagar
8582,2,1100,2,0,6500000,Karve Nagar
8583,3,1842,3,2,11500000,Karve Road
8584,3,1075,2,1,4300000,Kasba Peth
8585,2,1495,3,3,8800000,Katraj
8586,3,1700,3,3,12000000,Khadaki
8587,3,1564,3,1,10300000,Khadki
8588,2,1256,2,1,6500000,Kharadi
8589,2,1047,2,1,8900000,Kondhwa
8590,3,1458,3,1,7845000,Kondhwa Budruk
8591,2,1063,2,1,6117000,Kondhwa Khurd
8593,2,1150,2,1,5250000,Kothrud
8594,1,450,1,1,900000,Law College
8595,2,1360,2,0,4500000,Laxmi Road
8596,3,1605,3,2,7600000,Lulla Nagar
8597,3,1200,4,2,20500000,Mahatma Gandhi
8598,3,1810,3,2,10000000,Mangalwar peth
8599,2,1250,2,2,4850000,Manik Bagh
8600,3,1475,2,2,5899000,Market yard
8601,2,1100,3,0,12500000,Model colony
8602,2,850,2,1,2540000,Mukund Nagar
8603,2,1025,2,1,2665000,Mundhawa
8604,2,980,2,1,4500000,Nagar Road
8605,3,1428,2,1,7000000,Nana Peth
8608,3,2050,3,3,8200000,Navi Peth
8609,2,1407,2,1,8387000,Padmavati
8610,3,4170,3,2,80000000,Parvati Darshan
8611,3,1585,3,1,8400000,Pashan
8612,3,1785,3,2,13000000,Paud Road
8613,2,900,2,3,4500000,Pirangut
8614,4,1350,4,2,16000000,Prabhat Road
8615,3,1843,3,2,9620000,Pune Railway
8617,2,1200,2,1,6700000,Raviwar Peth
8618,2,1113,2,1,5200000,Sadashiv Peth
8619,2,1125,2,1,4700000,Sahakar Nagar
8620,3,1200,3,1,5600000,Salunke Vihar
8621,3,1150,3,2,4500000,Sasson Road
8622,2,770,1,1,7000000,Satara Road
8623,2,1181,2,2,5700000,Senapati Bapat
8624,3,1550,3,3,6470000,Shaniwar Peth
8626,2,1295,2,2,5547000,Shukrawar Peth
8627,3,480,3,3,6500000,Sinhagad Road
8628,3,1506,3,1,9500000,Somwar Peth
8629,3,1872,3,2,15200000,Swargate
8630,4,2900,4,2,24000000,Tilak Road
8631,3,1326,2,1,3500000,Uruli Devachi
8632,2,1040,2,1,3328000,Vadgaon Budruk
8633,5,1200,5,1,9000000,Wadgaon Sheri
8634,2,1020,2,1,4800000,Viman Nagar
8635,3,1400,3,2,9000000,Vishrant Wadi
8637,1,812,1,1,2600000,Wakadewadi
8638,2,1100,2,1,5400000,Wanowrie
8639,2,829,2,1,2280000,Warje
8640,5,750,4,3,9500000,Yerawada
8641,4,2700,4,2,35000000,Alandi Road
8642,3,1500,3,1,7298999,Ambegaon Budruk
8643,2,850,2,1,2599000,Anandnagar
8644,2,1180,2,2,6000000,Aundh
8645,4,5108,5,2,99500000,Aundh Road
8646,3,2215,4,2,15000000,Balaji Nagar
8647,2,1010,2,1,3600000,Baner
8648,2,1350,2,2,6000000,Baner road
8649,2,1100,2,0,5000000,Bhandarkar Road
8650,3,1450,2,2,6293000,Bhavani Peth
8651,2,1133,2,2,4000000,Bibvewadi
8652,3,1564,3,2,10000000,Bopodi
8653,2,640,1,0,1050000,Budhwar Peth
8654,3,2072,4,2,15700000,Bund Garden
8655,2,432,2,1,6500000,Camp
8656,3,1460,2,3,5110000,Chandan Nagar
8657,1,600,2,1,3500000,Dapodi
8658,2,1050,2,2,5207000,Deccan Gymkhana
8659,2,700,2,1,3500000,Dehu Road
8660,3,1200,3,0,6600000,Dhankawadi
8661,1,654,1,1,3800000,Dhayari Phata
8662,2,1105,2,2,5000000,Dhole Patil
8663,3,1800,3,3,15000000,Erandwane
8664,2,1200,2,2,16000000,Fatima Nagar
8665,1,700,1,1,3084000,Fergusson College
8666,2,1000,2,1,5100000,Ganesh Peth
8667,5,3500,5,0,35000000,Ganeshkhind
8668,3,1240,2,1,6300000,Ghorpade Peth
8669,2,1200,2,3,4500000,Ghorpadi
8670,3,1400,2,2,8000000,Gokhale Nagar
8671,3,1393,3,2,5400000,Gultekdi
8672,2,1140,2,2,5000000,Guruwar peth
8674,3,1640,3,2,7000000,Hadapsar Industrial
8675,2,1200,2,0,6200000,Hingne Khurd
8676,2,720,2,2,6500000,Jangali Maharaj
8677,3,1650,3,3,6800000,Kalyani Nagar
8678,4,2496,4,2,12500000,Karve Nagar
8679,2,905,2,1,3200000,Karve Road
8680,3,1600,3,1,12500000,Kasba Peth
8681,2,1070,2,1,4548000,Katraj
8682,4,8400,5,2,167500000,Khadaki
8683,2,1200,2,2,10000000,Khadki
8684,5,1800,5,2,35000000,Kharadi
8685,4,2600,4,2,11500000,Kondhwa
8686,2,1145,2,2,7500000,Kondhwa Budruk
8687,3,1495,3,2,5500000,Kondhwa Khurd
8688,3,1200,2,1,30000000,Koregaon Park
8689,3,1400,3,2,5300000,Kothrud
8690,3,1558,3,2,9000000,Law College
8691,2,1007,2,1,5300000,Laxmi Road
8692,2,902,2,1,2526000,Lulla Nagar
8693,2,1054,2,1,5300000,Mahatma Gandhi
8694,3,1135,2,3,3972999,Mangalwar peth
8695,2,996,2,2,4900000,Manik Bagh
8696,2,1275,2,2,4700000,Market yard
8697,2,1250,2,0,7500000,Model colony
8698,4,2502,4,2,17000000,Mukund Nagar
8699,2,1394,2,3,5200000,Mundhawa
8700,2,1243,2,2,4600000,Nagar Road
8701,2,1216,2,1,7500000,Nana Peth
8702,2,1075,2,1,5700000,Narayan Peth
8704,3,1500,3,3,12000000,Navi Peth
8705,4,1708,3,1,7600000,Padmavati
8706,3,1500,3,1,25000000,Parvati Darshan
8707,3,1800,4,3,11500000,Pashan
8708,2,1532,2,1,6500000,Paud Road
8709,3,1726,3,2,8198999,Pirangut
8710,2,1220,2,2,5489000,Prabhat Road
8711,2,1100,2,2,5000000,Pune Railway
8712,3,1530,3,3,4000000,Rasta Peth
8713,2,840,2,1,2800000,Raviwar Peth
8714,3,1250,4,3,3900000,Sadashiv Peth
8716,3,1499,3,2,8900000,Salunke Vihar
8717,3,1280,2,3,5500000,Sasson Road
8718,2,1170,2,2,5900000,Satara Road
8720,2,1161,2,3,3669000,Shaniwar Peth
8721,2,1633,2,1,7200000,Shivaji Nagar
8722,2,1050,2,2,6500000,Shukrawar Peth
8723,4,1650,5,3,30900000,Sinhagad Road
8724,1,540,1,0,1326000,Somwar Peth
8725,1,418,2,1,1150000,Swargate
8726,2,905,2,2,5000000,Tilak Road
8727,3,1510,2,2,5500000,Uruli Devachi
8728,3,1390,2,3,6047000,Vadgaon Budruk
8729,2,1101,2,2,6600000,Wadgaon Sheri
8731,3,2350,4,2,16300000,Vishrant Wadi
8732,2,1056,2,2,5500000,Wagholi
8733,3,1425,2,2,4988000,Wakadewadi
8734,3,1450,3,1,7000000,Wanowrie
8735,2,1000,2,2,3400000,Warje
8736,1,575,1,1,3800000,Yerawada
8737,3,1350,2,2,4724000,Alandi Road
8738,3,2000,2,0,18000000,Ambegaon Budruk
8739,3,1770,3,2,9000000,Anandnagar
8740,3,3155,3,2,31500000,Aundh
8741,2,616,3,1,4500000,Aundh Road
8742,1,745,1,0,3427000,Balaji Nagar
8743,7,6500,7,1,10400000,Baner
8744,4,2400,4,1,65000000,Baner road
8745,2,1547,2,2,10300000,Bhandarkar Road
8746,3,1713,3,1,12000000,Bhavani Peth
8747,4,3300,4,2,43000000,Bibvewadi
8748,8,1135,4,1,19000000,Bopodi
8749,3,1856,4,2,18000000,Budhwar Peth
8750,2,1152,2,1,5700000,Bund Garden
8751,2,1100,2,1,4675000,Camp
8752,3,2357,3,2,13500000,Chandan Nagar
8753,3,1820,4,2,9500000,Dapodi
8754,3,1865,3,1,13900000,Deccan Gymkhana
8755,2,1240,2,2,6500000,Dehu Road
8756,3,1360,3,1,7500000,Dhankawadi
8757,4,4200,4,2,25500000,Dhayari Phata
8758,3,1450,2,2,6351000,Dhole Patil
8759,2,1139,2,2,7200000,Erandwane
8760,3,1565,2,2,5600000,Fatima Nagar
8761,3,1200,3,2,16500000,Fergusson College
8762,4,600,4,0,7700000,Ganesh Peth
8763,2,1200,2,2,3900000,Ganeshkhind
8764,3,1855,3,3,14000000,Ghorpade Peth
8765,2,1100,2,1,5500000,Ghorpadi
8766,3,1350,2,2,6500000,Gokhale Nagar
8767,3,2266,3,2,20700000,Gultekdi
8768,1,660,1,1,2300000,Guruwar peth
8769,2,1490,2,1,15000000,Hadapsar
8770,3,1083,2,1,4800000,Hadapsar Industrial
8771,2,1232,2,1,8300000,Hingne Khurd
8772,3,1550,3,1,8680000,Jangali Maharaj
8773,2,1227,2,2,7000000,Kalyani Nagar
8774,2,1059,2,2,6800000,Karve Nagar
8775,2,545,1,1,2900000,Karve Road
8776,2,1152,2,1,5400000,Kasba Peth
8777,2,870,1,1,4500000,Katraj
8778,2,1210,2,1,7800000,Khadaki
8779,1,663,1,0,4610000,Khadki
8780,3,1464,2,1,13500000,Kharadi
8781,3,1365,3,1,8000000,Kondhwa
8782,3,1704,3,1,12000000,Kondhwa Budruk
8785,2,883,2,0,4900000,Kothrud
8786,3,1080,2,1,4500000,Law College
8787,2,497,1,1,2500000,Laxmi Road
8788,2,1073,2,1,5236000,Lulla Nagar
8789,6,3000,6,3,25000000,Mahatma Gandhi
8790,2,1300,2,3,3200000,Mangalwar peth
8791,1,662,1,0,4500000,Manik Bagh
8793,3,1550,3,3,7500000,Model colony
8794,3,1707,3,2,17100000,Mukund Nagar
8795,2,1310,2,2,8043000,Mundhawa
8796,3,1577,3,2,6500000,Nagar Road
8797,3,1324,3,2,6500000,Nana Peth
8798,3,1786,2,2,10600000,Narayan Peth
8799,2,1174,2,1,7500000,Narayangaon
8800,1,565,1,1,3300000,Navi Peth
8801,3,1400,2,1,9500000,Padmavati
8802,1,635,1,1,2800000,Parvati Darshan
8803,6,3000,8,2,40000000,Pashan
8804,3,1368,2,1,5471000,Paud Road
8805,3,1450,3,3,5500000,Pirangut
8806,2,1045,2,2,4800000,Prabhat Road
8807,2,1128,2,1,6540000,Pune Railway
8808,2,1125,2,1,5400000,Rasta Peth
8809,2,1195,2,1,6238000,Raviwar Peth
8810,1,630,2,1,7000000,Sadashiv Peth
8811,3,1350,2,0,10500000,Sahakar Nagar
8812,3,1740,3,0,12000000,Salunke Vihar
8813,2,877,2,1,2900000,Sasson Road
8814,3,1770,4,1,6800000,Satara Road
8815,1,450,1,1,1500000,Senapati Bapat
8816,2,1000,2,1,5500000,Shaniwar Peth
8817,2,1300,2,2,7800000,Shivaji Nagar
8818,3,1300,2,1,4200000,Shukrawar Peth
8819,2,985,2,1,4039000,Sinhagad Road
8820,2,1045,2,2,4200000,Somwar Peth
8821,2,1250,2,1,6240000,Swargate
8822,3,2400,4,1,13000000,Tilak Road
8823,2,1194,2,2,4600000,Uruli Devachi
8824,3,1420,3,3,6800000,Vadgaon Budruk
8825,3,1720,3,3,8300000,Wadgaon Sheri
8826,3,1530,2,2,7440000,Viman Nagar
8827,3,1200,2,0,6600000,Vishrant Wadi
8828,3,1570,3,3,8800000,Wagholi
8829,3,1157,2,1,7400000,Wakadewadi
8830,2,535,1,1,2000000,Wanowrie
8831,2,1120,2,2,3920000,Warje
8832,2,1150,2,2,6000000,Yerawada
8833,5,2400,5,2,20000000,Alandi Road
8834,2,1215,2,1,6800000,Ambegaon Budruk
8835,2,1444,2,1,7597000,Anandnagar
8836,3,2003,3,3,20000000,Aundh
8837,2,1100,2,2,7000000,Aundh Road
8838,2,900,2,1,4200000,Balaji Nagar
8839,3,1372,2,1,4390000,Baner
8840,4,4500,5,3,15000000,Baner road
8841,3,1180,2,1,5550000,Bhandarkar Road
8842,2,1096,2,2,3900000,Bhavani Peth
8843,3,2504,3,3,13800000,Bibvewadi
8844,3,1350,2,2,4725000,Bopodi
8845,1,420,1,1,2350000,Budhwar Peth
8846,3,1832,3,1,11600000,Bund Garden
8847,6,1380,7,2,13000000,Camp
8848,2,940,2,1,4000000,Chandan Nagar
8849,4,4290,5,3,62500000,Dapodi
8850,2,1020,2,1,2945000,Deccan Gymkhana
8851,6,2500,6,0,8100000,Dehu Road
8852,2,1400,2,2,4500000,Dhankawadi
8853,3,1675,3,2,6500000,Dhayari Phata
8854,2,708,2,1,3200000,Dhole Patil
8855,2,1123,2,1,3600000,Erandwane
8856,2,1100,2,1,4949000,Fatima Nagar
8857,2,1225,2,2,7105000,Fergusson College
8858,3,1683,3,1,14000000,Ganesh Peth
8859,1,410,1,1,1500000,Ganeshkhind
8860,3,2400,2,2,30000000,Ghorpade Peth
8861,4,1350,4,1,9000000,Ghorpadi
8862,2,1475,2,2,8000000,Gokhale Nagar
8863,2,1120,2,2,4900000,Gultekdi
8864,2,1150,2,1,4200000,Guruwar peth
8865,2,1165,2,1,8500000,Hadapsar
8866,3,1756,3,2,13400000,Hadapsar Industrial
8867,2,1409,2,2,9500000,Hingne Khurd
8868,2,1212,2,1,5690000,Jangali Maharaj
8869,2,1140,2,2,2649000,Kalyani Nagar
8871,1,750,1,0,3410000,Karve Road
8872,3,1700,3,1,11800000,Kasba Peth
8873,3,1660,3,0,9185500,Katraj
8874,2,1110,2,1,5200000,Khadaki
8875,2,1000,2,1,2888000,Khadki
